               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.060159,            0.039186,                   0,             0.42069,              0.5977,              0.4667,             0.17981,            0.057787,            0.022491,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.058682,             0.03152,                   0,             0.50208,             0.72414,             0.56915,             0.24768,            0.056842,             0.02042,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.058892,            0.031008,                   0,             0.50208,             0.72414,             0.56915,             0.24768,            0.056842,             0.02042,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.063707,            0.031818,                   0,             0.37951,             0.52874,              0.3843,             0.15144,            0.061045,            0.020065,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.061249,            0.032984,                   0,             0.37951,             0.52874,              0.3843,             0.15144,            0.061045,            0.020065,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.060958,            0.030271,                   0,             0.56887,             0.63218,             0.63411,             0.30763,            0.046533,            0.019882,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.060041,            0.034926,                   0,             0.56887,             0.63218,             0.63411,             0.30763,            0.046533,            0.019882,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.058034,            0.031994,                   0,             0.40165,             0.54023,             0.42543,             0.16501,            0.065894,            0.018269,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.065327,            0.038237,                   0,             0.40165,             0.54023,             0.42543,             0.16501,            0.065894,            0.018269,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.062697,            0.025078,                   0,             0.60437,              0.5977,             0.67588,             0.30944,            0.043279,            0.019451,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.048895,            0.039508,                   0,             0.60437,              0.5977,             0.67588,             0.30944,            0.043279,            0.019451,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.046916,            0.034237,                   0,             0.46985,             0.56322,             0.52626,             0.23683,            0.055141,            0.018421,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.052627,            0.028926,                   0,             0.46985,             0.56322,             0.52626,             0.23683,            0.055141,            0.018421,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.053901,            0.033916,                   0,             0.65055,             0.57778,             0.67461,             0.32668,            0.049207,            0.019409,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.053917,            0.030387,                   0,             0.65055,             0.57778,             0.67461,             0.32668,            0.049207,            0.019409,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.054127,            0.030892,                   0,             0.66936,             0.57471,             0.66959,             0.30308,             0.05069,             0.01857,                   0,            0.005347,            0.005347,            0.005347
                  96,             0.04804,            0.030023,                   0,             0.66936,             0.57471,             0.66959,             0.30308,             0.05069,             0.01857,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,             0.05154,            0.036121,                   0,             0.60107,             0.64368,              0.6041,             0.27254,            0.047259,            0.019203,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.052937,            0.033004,                   0,             0.60107,             0.64368,              0.6041,             0.27254,            0.047259,            0.019203,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.054279,            0.030746,                   0,              0.4651,             0.62069,             0.51452,             0.18843,            0.056415,            0.018463,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.054256,            0.027748,                   0,              0.4651,             0.62069,             0.51452,             0.18843,            0.056415,            0.018463,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.054293,             0.03183,                   0,             0.70467,             0.67816,             0.71981,             0.35628,            0.042067,            0.018646,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.050764,            0.026981,                   0,             0.70467,             0.67816,             0.71981,             0.35628,            0.042067,            0.018646,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.044794,            0.026111,                   0,             0.58517,             0.74586,             0.64404,             0.32642,            0.040099,            0.017876,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.042891,            0.037181,                   0,             0.58517,             0.74586,             0.64404,             0.32642,            0.040099,            0.017876,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.042785,            0.025883,                   0,              0.7786,             0.77011,             0.80303,             0.46281,            0.037418,            0.016953,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.043084,            0.029637,                   0,              0.7786,             0.77011,             0.80303,             0.46281,            0.037418,            0.016953,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.039557,            0.027582,                   0,             0.68588,              0.8046,             0.79309,             0.40431,            0.039583,            0.016388,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.045435,            0.029142,                   0,             0.68588,              0.8046,             0.79309,             0.40431,            0.039583,            0.016388,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.041771,            0.027831,                   0,             0.71011,              0.8046,              0.7979,             0.46652,            0.040968,             0.01619,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.049408,             0.02885,                   0,             0.71011,              0.8046,              0.7979,             0.46652,            0.040968,             0.01619,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.047745,            0.028797,                   0,             0.47058,              0.8046,             0.66979,             0.30703,            0.045626,            0.016315,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.051042,            0.033049,                   0,             0.47058,              0.8046,             0.66979,             0.30703,            0.045626,            0.016315,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.046927,            0.026311,                   0,             0.72448,             0.81609,             0.80636,             0.45056,             0.03799,            0.016306,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.052409,            0.030673,                   0,             0.72448,             0.81609,             0.80636,             0.45056,             0.03799,            0.016306,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.048167,             0.03034,                   0,             0.57701,             0.83908,             0.70672,             0.38443,            0.043041,             0.01627,                   0,            0.004357,            0.004357,            0.004357
                 116,             0.04654,            0.026572,                   0,             0.57701,             0.83908,             0.70672,             0.38443,            0.043041,             0.01627,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.049043,            0.034992,                   0,             0.80559,             0.85738,             0.85531,             0.47976,            0.038656,            0.016924,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.047549,            0.039363,                   0,             0.80559,             0.85738,             0.85531,             0.47976,            0.038656,            0.016924,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.044661,            0.029721,                   0,              0.7324,             0.78652,             0.80387,             0.40506,            0.043639,            0.016525,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.049729,            0.037018,                   0,              0.7324,             0.78652,             0.80387,             0.40506,            0.043639,            0.016525,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.048544,            0.035109,                   0,             0.81789,             0.85057,             0.85814,             0.43106,            0.038212,            0.016872,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.041234,            0.029738,                   0,             0.81789,             0.85057,             0.85814,             0.43106,            0.038212,            0.016872,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.046024,            0.031211,                   0,             0.78908,             0.86207,             0.84502,              0.4383,              0.0369,            0.016115,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.042075,            0.031444,                   0,             0.78908,             0.86207,             0.84502,              0.4383,              0.0369,            0.016115,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.043096,            0.032893,                   0,             0.80502,             0.86207,             0.87912,             0.42518,            0.040002,            0.015965,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.044543,            0.035663,                   0,             0.80502,             0.86207,             0.87912,             0.42518,            0.040002,            0.015965,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.051513,             0.02957,                   0,             0.80214,             0.87356,             0.87953,             0.52712,            0.032507,            0.015926,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.040113,            0.027032,                   0,             0.80214,             0.87356,             0.87953,             0.52712,            0.032507,            0.015926,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.041024,            0.032816,                   0,              0.8635,             0.87254,             0.90188,             0.47115,            0.037357,            0.015797,                   0,            0.003664,            0.003664,            0.003664
                 130,             0.04633,            0.032558,                   0,              0.8635,             0.87254,             0.90188,             0.47115,            0.037357,            0.015797,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.044158,            0.032107,                   0,             0.71477,             0.83534,             0.82528,             0.42625,            0.038379,            0.015799,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.044215,            0.025622,                   0,             0.71477,             0.83534,             0.82528,             0.42625,            0.038379,            0.015799,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,             0.04253,            0.026031,                   0,             0.83469,             0.87055,              0.9048,             0.50924,            0.033203,            0.015532,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.037695,            0.030115,                   0,             0.83469,             0.87055,              0.9048,             0.50924,            0.033203,            0.015532,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.035423,            0.029032,                   0,             0.82452,             0.85057,             0.86971,             0.50255,            0.033039,            0.015219,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.040322,            0.026586,                   0,             0.82452,             0.85057,             0.86971,             0.50255,            0.033039,            0.015219,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.040609,             0.02119,                   0,              0.8775,             0.82759,             0.90812,             0.45634,            0.037392,            0.015289,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.041292,            0.023703,                   0,              0.8775,             0.82759,             0.90812,             0.45634,            0.037392,            0.015289,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.041824,            0.025204,                   0,             0.88617,             0.89488,             0.91949,              0.5886,              0.0294,            0.014963,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.037333,            0.027937,                   0,             0.88617,             0.89488,             0.91949,              0.5886,              0.0294,            0.014963,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.034577,             0.02705,                   0,             0.89401,             0.87257,             0.91516,             0.55666,            0.030862,            0.015158,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.041155,            0.028573,                   0,             0.89401,             0.87257,             0.91516,             0.55666,            0.030862,            0.015158,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.041654,             0.03395,                   0,             0.95971,              0.8215,              0.9165,             0.55986,            0.033971,             0.01511,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.037262,            0.029906,                   0,             0.95971,              0.8215,              0.9165,             0.55986,            0.033971,             0.01511,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.040487,            0.030229,                   0,             0.93667,             0.85009,             0.91484,             0.56139,            0.031945,             0.01515,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.036424,            0.029747,                   0,             0.93667,             0.85009,             0.91484,             0.56139,            0.031945,             0.01515,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.039891,            0.026907,                   0,              0.9261,             0.86432,             0.92523,             0.59385,            0.028597,             0.01511,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.037744,            0.025137,                   0,              0.9261,             0.86432,             0.92523,             0.59385,            0.028597,             0.01511,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.032871,            0.022989,                   0,             0.96284,             0.82759,             0.92642,             0.59346,            0.029675,            0.015015,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.035674,            0.027081,                   0,             0.96284,             0.82759,             0.92642,             0.59346,            0.029675,            0.015015,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.035985,            0.023508,                   0,             0.94087,             0.85057,              0.9259,             0.61772,            0.028035,            0.014885,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.038311,            0.028919,                   0,             0.94087,             0.85057,              0.9259,             0.61772,            0.028035,            0.014885,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.030906,            0.025079,                   0,             0.96761,             0.86207,             0.92744,             0.64036,            0.027544,            0.014608,                   0,            0.002476,            0.002476,            0.002476
                 154,             0.03416,            0.028485,                   0,             0.96761,             0.86207,             0.92744,             0.64036,            0.027544,            0.014608,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.036375,            0.027583,                   0,             0.96151,             0.86149,             0.92112,             0.61573,            0.029504,            0.014549,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.034847,            0.026324,                   0,             0.96151,             0.86149,             0.92112,             0.61573,            0.029504,            0.014549,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.037635,            0.029082,                   0,              0.9695,             0.87356,             0.92755,             0.61429,            0.029877,            0.014442,                   0,            0.002278,            0.002278,            0.002278
                 158,             0.03813,            0.029602,                   0,              0.9695,             0.87356,             0.92755,             0.61429,            0.029877,            0.014442,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,             0.03754,            0.032624,                   0,             0.94285,             0.87356,             0.92681,             0.57134,             0.02866,            0.014368,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.035685,            0.025247,                   0,             0.94285,             0.87356,             0.92681,             0.57134,             0.02866,            0.014368,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,             0.03047,            0.023491,                   0,             0.96913,             0.85057,             0.92689,             0.60185,            0.026127,            0.014164,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.032128,            0.027297,                   0,             0.96913,             0.85057,             0.92689,             0.60185,            0.026127,            0.014164,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.035178,            0.028387,                   0,              0.9743,             0.87147,              0.9305,             0.62402,            0.027357,            0.014147,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.032163,            0.025988,                   0,              0.9743,             0.87147,              0.9305,             0.62402,            0.027357,            0.014147,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.033118,             0.03078,                   0,             0.98682,             0.86053,             0.93267,             0.61258,            0.026939,            0.014002,                   0,            0.001882,            0.001882,            0.001882
                 166,             0.03749,            0.030723,                   0,             0.98682,             0.86053,             0.93267,             0.61258,            0.026939,            0.014002,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.033956,            0.022832,                   0,             0.96195,             0.87188,             0.93111,             0.64952,            0.025117,            0.013731,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.033252,            0.023826,                   0,             0.96195,             0.87188,             0.93111,             0.64952,            0.025117,            0.013731,                   0,           0.0017335,           0.0017335,           0.0017335
