               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.037282,            0.023307,                   0,             0.96501,             0.95098,             0.97524,             0.71225,            0.025828,            0.011654,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.033657,            0.021429,                   0,             0.98792,             0.94032,             0.97798,              0.6916,            0.021976,            0.011827,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.030513,            0.022771,                   0,             0.96584,             0.97495,             0.97899,             0.70701,            0.022113,            0.011267,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.030876,            0.021956,                   0,             0.96516,             0.95531,             0.97763,             0.60431,            0.031359,            0.012653,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.034048,             0.02091,                   0,             0.96322,             0.98851,             0.98158,             0.73636,            0.020198,            0.010906,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.030479,            0.021535,                   0,             0.97504,             0.95402,             0.97462,             0.72475,            0.023053,            0.011269,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.032443,            0.023268,                   0,             0.97394,             0.94253,              0.9756,             0.73695,            0.023085,              0.0114,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.029864,              0.0207,                   0,             0.93249,             0.95267,             0.96757,             0.55138,            0.032945,            0.013157,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.030732,            0.021939,                   0,              0.9767,             0.96373,             0.98198,             0.72974,            0.021378,            0.010872,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.030554,            0.021338,                   0,             0.96625,             0.98714,             0.98366,             0.74804,            0.020402,            0.011944,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.031026,            0.019728,                   0,                   1,             0.95158,             0.98357,             0.74226,            0.022512,            0.013266,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.030888,            0.021077,                   0,              0.9639,             0.98851,             0.98424,             0.65649,             0.02658,            0.011181,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.033436,            0.023322,                   0,             0.97727,             0.98828,             0.98464,             0.75341,            0.020652,            0.010515,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.030093,            0.019436,                   0,             0.96479,             0.98851,             0.98379,             0.71703,            0.021096,            0.011681,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.028437,            0.022083,                   0,             0.97527,             0.98851,             0.98488,             0.76866,             0.02149,            0.010542,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.026342,            0.018718,                   0,             0.97667,             0.96229,             0.98119,             0.69136,            0.022386,            0.011061,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.028732,            0.020588,                   0,               0.985,             0.95402,             0.97184,              0.7042,            0.020556,            0.014359,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.027755,            0.020292,                   0,             0.98523,             0.95402,             0.98347,             0.71638,             0.02108,            0.010847,                   0,           0.0060895,           0.0060895,           0.0060895
